gap_deg,gapM_deg,e_sat,e_tgt,alt_sat_km,alt_tgt_km,da_km,hohmann_dv,evec_dv,shape_lb_dv,condition,episode,seed,success,cause,steps,decisions,best_vrel_inbox,best_vrel,best_d_km,n_inbox,n_inbox_tau1,n_fine_rad,dv_used,plan_dv,n_plans,n_burns,n_warps,n_coast,min_d_km
-170.92,14.36,0.0319,0.0288,507.1,778.7,-271.6,145.96,226.06,226.06,C_tight1_s42,15,42,0,safety_cap,2000,423,,5.6974,6.047,0,0,0,329.0,317.21,1,89,182,152,6.05
83.91,-62.82,0.0255,0.0241,411.0,707.9,-296.8,162.43,178.08,178.08,C_tight1_s42,16,42,0,safety_cap,2000,473,,12.859,11.381,0,0,0,341.0,245.93,1,103,176,194,11.38
-124.9,-12.82,0.023,0.0107,376.0,700.9,-324.9,178.62,107.88,178.62,C_tight1_s42,17,42,0,safety_cap,2000,465,2.4846,2.4846,3.581,2,0,0,186.0,173.76,1,78,209,178,3.58
-30.87,11.35,0.013,0.0026,723.1,576.6,146.5,78.61,42.56,78.61,C_tight1_s42,18,42,0,safety_cap,2000,543,,4.2313,5.53,0,0,0,114.0,111.85,1,38,265,240,5.53
65.12,-139.22,0.0481,0.0168,618.2,739.6,-121.5,64.79,239.06,239.06,C_tight1_s42,19,42,1,success,1946,429,4.0263,4.0263,4.351,1,0,0,283.0,273.6,1,55,228,146,4.35
-103.57,45.41,0.0165,0.0484,521.0,790.9,-269.9,144.65,235.71,235.71,C_tight1_s42,20,42,1,success,1981,354,1.0099,1.0099,2.662,10,8,0,309.0,291.04,1,67,189,98,2.66
-32.2,-79.93,0.0125,0.0028,373.3,537.6,-164.3,91.97,41.07,91.97,C_tight1_s42,21,42,0,safety_cap,2000,560,2.931,2.931,4.82,1,0,0,94.0,90.33,1,38,285,237,4.82
146.74,83.24,0.0247,0.0395,421.2,514.5,-93.3,52.06,137.25,137.25,C_tight1_s42,22,42,0,safety_cap,2000,443,,8.0745,7.403,0,0,0,224.0,212.61,1,76,183,184,7.4
50.08,-37.46,0.0121,0.0116,407.6,629.1,-221.4,122.26,61.94,122.26,C_tight1_s42,23,42,1,success,1934,442,2.806,2.806,3.432,2,0,0,179.0,171.65,1,53,223,166,3.43
67.02,108.35,0.0019,0.0079,491.8,364.7,127.1,71.56,25.22,71.56,C_tight1_s42,24,42,0,safety_cap,2000,495,1.5218,1.5218,2.889,6,0,0,70.0,72.57,1,35,220,240,2.89
30.21,102.62,0.0144,0.0144,684.2,793.8,-109.6,57.73,63.44,63.44,C_tight1_s42,25,42,0,safety_cap,2000,324,,2.907,5.086,0,0,0,96.0,89.36,1,43,238,43,5.09
25.75,-1.99,0.034,0.0301,501.0,592.7,-91.7,50.3,59.82,59.82,C_tight1_s42,26,42,0,safety_cap,2000,540,1.8322,1.8322,2.807,13,8,0,81.0,76.55,1,36,284,220,2.81
-31.68,128.11,0.0218,0.0388,469.1,660.1,-190.9,104.36,225.22,225.22,C_tight1_s42,27,42,1,success,1910,454,1.7867,1.7867,2.499,3,0,0,247.0,241.83,1,40,258,156,2.5
90.38,-157.59,0.0314,0.0479,520.2,675.9,-155.7,84.51,249.67,249.67,C_tight1_s42,28,42,1,success,1986,411,1.0459,1.0459,1.416,5,0,0,311.0,297.18,1,70,201,140,1.42
-152.97,-25.86,0.0364,0.0376,459.1,763.8,-304.6,164.85,247.65,247.65,C_tight1_s42,29,42,1,success,1995,408,,8.4292,7.263,0,0,0,351.0,329.05,1,82,178,148,7.26
137.93,-21.98,0.018,0.0469,478.3,724.7,-246.4,133.64,240.45,240.45,C_tight1_s42,30,42,0,safety_cap,2000,471,,5.9695,5.48,0,0,0,333.0,313.45,1,74,208,189,5.48
127.49,-44.56,0.0164,0.0032,688.0,484.4,203.7,110.81,74.79,110.81,C_tight1_s42,31,42,1,success,1975,355,2.3368,2.3368,3.049,2,0,0,144.0,139.98,1,66,155,134,3.05
70.56,-136.92,0.0014,0.031,686.1,434.6,251.5,137.59,123.28,137.59,C_tight1_s42,32,42,1,success,1939,339,1.5185,1.5185,3.032,3,0,0,161.0,159.1,1,52,207,80,3.03
-69.8,134.89,0.0366,0.0161,593.5,434.4,159.1,87.92,197.56,197.56,C_tight1_s42,33,42,0,safety_cap,2000,450,,17.9782,15.886,0,0,0,345.0,233.0,1,95,169,186,15.89
-33.67,-165.63,0.0225,0.0455,408.4,604.5,-196.1,108.53,237.15,237.15,C_tight1_s42,34,42,0,safety_cap,2000,511,2.6628,2.6628,4.346,3,1,0,262.0,254.67,1,33,323,155,4.35
121.68,1.91,0.0018,0.0283,416.5,728.6,-312.1,170.31,109.44,170.31,C_tight1_s42,35,42,0,safety_cap,2000,512,,6.9266,7.012,0,0,0,251.0,235.64,1,106,172,234,7.22
-22.51,-102.37,0.0234,0.0151,553.3,352.8,200.4,112.26,98.39,112.26,C_tight1_s42,36,42,1,success,1889,368,1.0769,1.0769,2.192,9,5,0,151.0,137.34,1,44,250,74,2.19
117.61,21.01,0.0205,0.0155,563.7,642.0,-78.3,42.44,102.12,102.12,C_tight1_s42,37,42,0,safety_cap,2000,418,3.3042,3.3042,3.615,8,5,0,164.0,165.12,1,54,202,162,3.61
-53.59,65.3,0.0195,0.0168,423.8,732.3,-308.5,168.12,116.97,168.12,C_tight1_s42,38,42,1,success,1878,362,1.9826,1.9826,3.852,2,0,0,173.0,162.65,1,51,217,94,3.85
143.3,165.04,0.0211,0.0274,728.2,427.6,300.6,163.87,42.38,163.87,C_tight1_s42,39,42,0,safety_cap,2000,422,3.9251,3.9251,3.572,2,0,0,165.0,169.3,1,69,189,164,3.57
4.31,11.35,0.0312,0.0365,622.6,710.2,-87.6,46.85,25.05,46.85,C_tight1_s42,40,42,0,safety_cap,2000,581,1.8825,1.8825,3.309,25,5,0,54.0,50.96,1,14,355,212,3.31
-142.53,29.61,0.0053,0.0477,561.9,654.1,-92.2,49.94,199.49,199.49,C_tight1_s42,41,42,0,safety_cap,2000,427,,5.3668,5.484,0,0,0,286.0,266.48,1,70,187,170,5.48
-23.19,-57.31,0.014,0.0196,723.2,368.6,354.6,194.64,43.02,194.64,C_tight1_s42,42,42,0,safety_cap,2000,469,,27.4904,23.08,0,0,0,208.0,212.33,1,90,171,208,23.08
87.04,-49.11,0.0155,0.0039,742.9,336.9,405.9,223.12,71.43,223.12,C_tight1_s42,43,42,0,safety_cap,2000,448,1.6417,1.6417,2.917,10,6,0,232.0,233.24,1,56,213,179,2.92
-162.31,-84.19,0.0233,0.0429,367.8,758.5,-390.7,213.64,166.01,213.64,C_tight1_s42,44,42,0,safety_cap,2000,431,3.1155,3.1155,2.894,3,0,0,266.0,252.32,1,75,199,157,2.89
96.76,164.8,0.0142,0.034,394.3,526.0,-131.8,73.68,119.95,119.95,C_tight1_s42,45,42,1,success,1993,384,1.7998,1.7998,2.019,4,0,0,177.0,172.17,1,58,196,130,2.02
175.99,101.98,0.0452,0.0344,555.3,718.1,-162.8,87.62,182.53,182.53,C_tight1_s42,46,42,0,safety_cap,2000,468,,7.657,7.169,0,0,0,293.0,275.59,1,83,202,183,7.17
109.68,-61.69,0.0296,0.0012,596.4,705.4,-109.0,58.48,115.52,115.52,C_tight1_s42,47,42,1,success,1973,345,1.2124,1.2124,2.658,3,0,0,182.0,173.59,1,65,189,91,2.66
-122.69,-78.82,0.0214,0.0443,687.2,797.3,-110.1,57.93,121.08,121.08,C_tight1_s42,48,42,1,success,1991,368,1.675,1.675,2.074,4,0,0,200.0,186.67,1,79,181,108,2.07
133.58,11.65,0.0267,0.0421,723.4,580.7,142.6,76.51,229.58,229.58,C_tight1_s42,49,42,0,safety_cap,2000,387,,5.928,5.848,0,0,0,311.0,298.84,1,77,166,144,5.85
-125.07,-57.29,0.0116,0.0218,605.1,661.1,-56.0,30.18,76.96,76.96,C_tight1_s42,50,42,0,safety_cap,2000,389,4.319,4.319,4.831,1,0,0,148.0,142.56,1,66,178,145,4.83
-19.22,1.43,0.0029,0.0124,370.2,306.2,64.0,36.75,37.47,37.47,C_tight1_s42,51,42,0,safety_cap,2000,541,1.6222,1.6222,2.184,29,5,0,57.0,56.16,1,27,290,224,2.18
30.72,-29.63,0.0027,0.0216,563.7,662.6,-98.9,53.48,76.7,76.7,C_tight1_s42,52,42,1,success,1910,442,1.4012,1.4012,2.63,1,0,0,103.0,92.82,1,40,249,153,2.63
113.26,114.62,0.0168,0.0165,794.4,655.1,139.3,73.59,1.79,73.59,C_tight1_s42,53,42,1,success,1994,306,1.4336,1.4336,2.3,4,0,0,72.0,74.68,1,49,185,72,2.3
-89.73,170.23,0.0155,0.0455,563.3,692.1,-128.8,69.44,189.84,189.84,C_tight1_s42,54,42,1,success,1973,354,1.051,1.051,3.043,8,5,0,254.0,237.12,1,62,186,106,3.04
94.95,-100.66,0.0201,0.0304,425.4,756.4,-331.0,179.92,186.98,186.98,C_tight1_s42,55,42,0,safety_cap,2000,460,,11.8826,10.625,0,0,0,347.0,274.61,1,103,185,172,10.63
53.71,163.11,0.017,0.0238,798.4,361.6,436.9,238.05,129.0,238.05,C_tight1_s42,56,42,0,safety_cap,2000,411,,3.5854,5.601,0,0,0,248.0,249.64,1,51,241,119,5.6
-156.77,26.9,0.0041,0.0042,448.0,550.8,-102.8,56.99,31.43,56.99,C_tight1_s42,57,42,0,safety_cap,2000,302,,5.7303,6.471,0,0,0,115.0,112.36,1,67,156,79,6.47
-59.42,-122.0,0.0058,0.0153,576.1,520.3,55.8,30.61,51.74,51.74,C_tight1_s42,58,42,0,safety_cap,2000,433,4.0009,2.6935,4.628,4,0,0,95.0,91.88,1,46,217,170,4.63
46.54,-139.29,0.0271,0.0216,518.2,609.6,-91.4,49.97,183.79,183.79,C_tight1_s42,59,42,1,success,1894,416,1.4269,1.4269,2.932,3,0,0,225.0,208.02,1,51,239,126,2.93
135.76,8.39,0.0097,0.0263,551.9,466.3,85.6,47.34,126.23,126.23,C_tight1_s42,60,42,0,safety_cap,2000,440,4.3411,4.3411,4.85,1,0,0,197.0,195.46,1,71,203,166,4.85
-19.2,-72.85,0.0215,0.0157,704.0,761.3,-57.3,30.23,65.72,65.72,C_tight1_s42,61,42,0,safety_cap,2000,526,1.6463,1.6463,3.208,7,1,0,79.0,75.93,1,29,363,134,3.21
-9.47,52.43,0.0058,0.033,512.2,434.3,77.9,43.43,117.54,117.54,C_tight1_s42,62,42,1,success,1750,506,5.2791,5.2791,4.081,1,0,0,131.0,122.35,1,27,301,178,4.08
171.4,117.56,0.0309,0.0103,774.9,563.0,211.9,113.25,99.39,113.25,C_tight1_s42,63,42,0,safety_cap,2000,421,,5.3535,5.099,0,0,0,192.0,188.04,1,76,201,144,6.19
-158.0,-53.35,0.0094,0.0369,321.3,459.5,-138.2,78.47,153.86,153.86,C_tight1_s42,64,42,0,safety_cap,2000,371,,12.5621,10.597,0,0,0,290.0,283.1,1,88,158,125,10.6
139.21,-177.46,0.0321,0.0039,472.6,349.8,122.8,69.41,113.06,113.06,C_tight1_s42,65,42,0,safety_cap,2000,410,3.638,3.638,4.275,2,1,0,186.0,182.84,1,72,185,153,5.0
-171.23,173.27,0.0439,0.0427,515.9,674.5,-158.6,86.11,44.14,86.11,C_tight1_s42,66,42,0,safety_cap,2000,469,3.1376,3.1376,2.813,3,0,0,137.0,134.13,1,66,189,214,2.81
-118.2,-123.84,0.007,0.009,792.8,355.9,436.9,238.35,8.12,238.35,C_tight1_s42,67,42,0,safety_cap,2000,377,,15.3844,13.479,0,0,0,242.0,249.96,1,89,144,144,13.48
121.9,166.37,0.0232,0.0299,421.5,545.6,-124.1,69.05,79.87,79.87,C_tight1_s42,68,42,0,safety_cap,2000,366,1.9745,1.9745,3.52,3,0,0,192.0,193.89,1,61,184,121,3.52
9.95,92.14,0.002,0.0011,579.7,724.6,-144.9,77.73,8.21,77.73,C_tight1_s42,69,42,0,safety_cap,2000,499,1.9958,1.9958,3.086,9,5,0,92.0,87.07,1,25,376,98,3.09
-130.1,164.84,0.0147,0.0109,304.0,741.7,-437.7,241.48,52.93,241.48,C_tight1_s42,70,42,0,safety_cap,2000,380,1.7364,1.7364,3.273,4,2,0,245.0,230.33,1,77,180,123,3.27
164.57,163.69,0.0007,0.0047,647.2,533.6,113.6,61.74,15.27,61.74,C_tight1_s42,71,42,0,safety_cap,2000,416,,8.361,8.256,0,0,0,104.0,107.0,1,63,184,169,8.26
179.73,-86.26,0.0306,0.0227,579.2,361.7,217.5,121.32,151.48,151.48,C_tight1_s42,72,42,0,safety_cap,2000,483,,8.7345,8.232,0,0,0,245.0,241.73,1,86,173,224,8.23
155.07,-88.99,0.0251,0.0051,565.1,640.5,-75.4,40.87,104.62,104.62,C_tight1_s42,73,42,0,safety_cap,2000,495,,8.0044,7.977,0,0,0,222.0,202.73,1,89,177,229,7.98
40.86,73.73,0.0342,0.0022,484.4,633.5,-149.1,81.57,122.2,122.2,C_tight1_s42,74,42,1,success,1909,398,1.5288,1.5288,1.742,4,0,0,153.0,143.55,1,38,247,113,1.74
-138.06,-152.64,0.0277,0.0253,747.1,592.0,155.1,82.87,27.04,82.87,C_tight1_s42,75,42,0,safety_cap,2000,354,,12.6171,10.727,0,0,0,143.0,146.27,1,74,168,112,10.73
-10.15,160.06,0.005,0.0213,536.2,363.9,172.3,96.54,100.96,100.96,C_tight1_s42,76,42,1,success,1859,522,3.3567,3.3567,2.779,1,0,0,119.0,108.59,1,31,283,208,2.78
-154.42,93.79,0.0147,0.027,720.8,407.8,313.0,171.08,134.92,171.08,C_tight1_s42,77,42,0,safety_cap,2000,480,,8.6228,8.113,0,0,0,240.0,238.86,1,91,180,209,8.37
-21.92,-33.81,0.0112,0.0151,722.1,355.9,366.2,201.29,18.01,201.29,C_tight1_s42,78,42,0,safety_cap,2000,472,,26.2801,22.638,0,0,0,201.0,209.51,1,78,170,224,22.64
-47.8,83.64,0.039,0.0457,477.7,679.2,-201.6,109.85,290.33,290.33,C_tight1_s42,79,42,1,success,1932,482,1.2791,1.2791,1.696,7,3,0,320.0,315.47,1,50,238,194,1.7
-21.66,40.99,0.0342,0.0205,669.4,595.1,74.3,40.0,116.34,116.34,C_tight1_s42,80,42,0,safety_cap,2000,425,1.5566,1.5566,2.954,6,0,0,140.0,127.59,1,41,275,109,2.95
-155.41,96.39,0.0125,0.0456,309.6,531.4,-221.9,125.16,193.39,193.39,C_tight1_s42,81,42,0,safety_cap,2000,441,,12.0294,10.26,0,0,0,341.0,332.8,1,88,171,182,10.26
-71.95,179.8,0.0016,0.013,521.3,689.5,-168.2,91.14,51.15,91.14,C_tight1_s42,82,42,0,safety_cap,2000,446,1.0526,1.0526,2.714,9,3,0,94.0,89.51,1,52,233,161,2.71
-121.7,-170.17,0.0274,0.0317,679.0,509.9,169.1,91.81,93.51,93.51,C_tight1_s42,83,42,0,safety_cap,2000,465,,9.7405,8.432,0,0,0,184.0,198.21,1,49,172,244,8.43
-82.2,60.04,0.0098,0.0051,600.2,433.9,166.3,91.85,54.51,91.85,C_tight1_s42,84,42,1,success,1974,394,1.1108,1.1108,1.627,6,0,0,183.0,176.98,1,58,196,140,1.63
114.67,91.42,0.0016,0.0112,537.3,784.9,-247.7,132.6,36.65,132.6,C_tight1_s42,85,42,0,safety_cap,2000,494,,9.2079,8.835,0,0,0,173.0,167.6,1,96,183,215,8.83
-137.56,97.96,0.0065,0.0093,345.3,747.8,-402.5,220.9,52.44,220.9,C_tight1_s42,86,42,1,success,1977,375,1.0553,1.0553,2.314,3,0,0,225.0,211.53,1,77,189,109,2.31
44.22,157.92,0.0294,0.0207,461.4,683.3,-221.9,121.06,158.84,158.84,C_tight1_s42,87,42,1,success,1946,284,1.6709,1.6709,2.862,1,0,0,206.0,182.11,1,55,191,38,2.86
-107.93,173.0,0.0106,0.0212,762.6,521.8,240.8,129.43,82.98,129.43,C_tight1_s42,88,42,0,safety_cap,2000,451,,18.3532,15.678,0,0,0,212.0,212.57,1,75,181,195,15.68
-74.21,-59.25,0.0497,0.0359,604.3,528.2,76.0,41.54,67.14,67.14,C_tight1_s42,89,42,1,success,1949,370,1.0844,1.0844,3.786,4,2,0,120.0,118.26,1,52,201,117,3.79
47.07,-74.31,0.0308,0.0149,712.4,601.5,110.9,59.44,153.68,153.68,C_tight1_s42,90,42,0,safety_cap,2000,390,1.2424,1.2424,3.743,13,1,0,188.0,178.16,1,48,253,89,3.74
-174.14,74.41,0.0347,0.0277,746.7,406.8,339.9,185.33,198.36,198.36,C_tight1_s42,91,42,0,safety_cap,2000,472,,6.4858,6.034,0,0,0,291.0,292.32,1,78,182,212,7.7
-27.43,30.34,0.0428,0.0137,559.2,790.0,-230.8,123.2,139.34,139.34,C_tight1_s42,92,42,0,safety_cap,2000,515,2.942,2.942,4.88,1,0,0,164.0,153.99,1,37,365,113,4.88
-151.08,-125.4,0.0328,0.0024,739.0,503.8,235.2,126.97,116.82,126.97,C_tight1_s42,93,42,0,safety_cap,2000,472,,11.4076,10.317,0,0,0,227.0,223.95,1,88,182,202,10.55
-63.22,26.18,0.0083,0.0277,764.8,624.5,140.2,74.54,108.93,108.93,C_tight1_s42,94,42,1,success,1937,414,1.8236,1.8236,2.128,3,0,0,148.0,141.91,1,49,206,159,2.13
-159.86,112.96,0.0033,0.0173,321.7,683.9,-362.1,200.64,65.72,200.64,C_tight1_s42,95,42,0,safety_cap,2000,401,3.7434,3.7434,4.296,3,2,0,207.0,192.91,1,86,163,152,4.3
-75.6,105.04,0.0171,0.0407,771.7,583.5,188.2,100.41,218.73,218.73,C_tight1_s42,96,42,1,success,1972,425,1.0778,1.0778,1.804,7,0,0,278.0,257.95,1,61,219,145,1.8
-25.25,67.95,0.0392,0.0035,566.8,715.6,-148.8,79.99,148.29,148.29,C_tight1_s42,97,42,0,safety_cap,2000,516,2.0612,2.0612,3.723,19,1,0,175.0,161.64,1,43,365,108,3.72
-56.47,-98.26,0.0283,0.0114,418.6,513.5,-94.9,52.99,80.76,80.76,C_tight1_s42,98,42,1,success,1946,325,1.0007,1.0007,1.573,4,0,0,117.0,109.76,1,48,200,77,1.57
-23.52,85.72,0.0423,0.0255,676.3,378.9,297.4,163.87,215.79,215.79,C_tight1_s42,99,42,0,safety_cap,2000,426,,2797.4235,2113.465,0,0,0,472.0,385.19,1,43,131,252,2113.47
-179.93,111.71,0.0128,0.0203,582.9,684.6,-101.7,54.78,73.62,73.62,C_tight1_s42,100,42,0,safety_cap,2000,381,,7.2204,6.52,0,0,0,173.0,168.31,1,79,161,141,7.65
147.7,-106.59,0.0122,0.0409,483.7,575.1,-91.4,50.32,173.23,173.23,C_tight1_s42,101,42,0,safety_cap,2000,483,,6.0569,5.59,0,0,0,251.0,249.75,1,71,198,214,5.76
-38.16,35.76,0.0094,0.0275,682.0,425.2,256.8,140.71,101.48,140.71,C_tight1_s42,102,42,0,safety_cap,2000,471,,22.2304,19.935,0,0,0,263.0,183.38,1,105,158,208,19.94
-27.35,-12.57,0.0202,0.0088,585.5,534.0,51.6,28.23,45.08,45.08,C_tight1_s42,103,42,0,safety_cap,2000,519,1.5173,1.5173,3.136,21,6,0,62.0,59.17,1,30,277,212,3.14
1.29,-2.09,0.0172,0.0247,450.3,380.1,70.2,39.66,29.16,39.66,C_tight1_s42,104,42,0,safety_cap,2000,615,1.2087,1.2087,2.673,6,1,0,45.0,39.97,1,20,347,248,2.67
-40.62,-150.09,0.0053,0.0401,756.7,537.5,219.2,117.73,160.39,160.39,C_tight1_s42,105,42,1,success,1893,468,1.4354,1.4354,3.377,4,3,0,196.0,181.32,1,42,225,201,3.38
-68.41,-59.71,0.0421,0.0376,585.6,464.5,121.1,66.74,28.76,66.74,C_tight1_s42,106,42,0,safety_cap,2000,471,,21.3544,18.771,0,0,0,224.0,229.7,1,93,176,202,18.77
-84.78,-57.97,0.0245,0.0402,637.8,478.5,159.3,87.19,81.51,87.19,C_tight1_s42,107,42,0,safety_cap,2000,431,,21.1674,17.881,0,0,0,221.0,222.11,1,85,168,178,17.88
-49.55,-61.74,0.0265,0.0169,688.5,609.3,79.2,42.49,40.05,42.49,C_tight1_s42,108,42,0,safety_cap,2000,431,1.8121,1.8121,3.291,6,0,0,100.0,94.46,1,46,236,149,3.29
94.11,-131.21,0.0346,0.0437,751.3,581.7,169.5,90.65,273.99,273.99,C_tight1_s42,109,42,1,success,1977,465,2.1722,2.1722,2.808,3,0,0,332.0,322.79,1,67,203,195,2.81
-76.06,88.19,0.008,0.0189,465.3,347.3,117.9,66.74,102.78,102.78,C_tight1_s42,110,42,0,safety_cap,2000,378,,21.0744,17.506,0,0,0,247.0,245.07,1,92,143,143,19.27
-26.72,-29.88,0.0034,0.0241,380.2,502.4,-122.2,68.63,79.01,79.01,C_tight1_s42,111,42,1,success,1851,473,1.9465,1.9465,1.743,1,0,0,96.0,92.71,1,30,263,180,1.74
-149.42,-22.76,0.0348,0.0467,606.3,537.3,69.0,37.65,277.03,277.03,C_tight1_s42,112,42,0,safety_cap,2000,458,,11.7266,10.531,0,0,0,388.0,385.53,1,91,180,187,10.53
80.7,98.36,0.0001,0.0241,385.0,583.8,-198.8,110.54,90.69,110.54,C_tight1_s42,113,42,0,safety_cap,2000,490,,14.6501,13.318,0,0,0,222.0,191.89,1,88,165,237,13.68
117.89,160.53,0.0103,0.0124,477.7,795.4,-317.7,171.01,31.64,171.01,C_tight1_s42,114,42,0,safety_cap,2000,497,,9.7995,9.257,0,0,0,171.0,165.33,1,97,182,218,9.26
-137.14,-41.61,0.0272,0.0479,706.8,620.1,86.7,46.41,216.3,216.3,C_tight1_s42,115,42,0,safety_cap,2000,480,,12.9091,12.621,0,0,0,347.0,332.51,1,92,180,208,12.88
127.64,85.91,0.0214,0.0046,400.3,629.2,-228.8,126.44,68.86,126.44,C_tight1_s42,116,42,0,safety_cap,2000,472,,9.5973,8.331,0,0,0,198.0,190.18,1,91,170,211,8.33
93.68,136.39,0.0422,0.0052,682.2,323.4,358.8,198.81,148.7,198.81,C_tight1_s42,117,42,1,success,1990,436,1.0972,1.0972,2.314,10,6,0,214.0,206.81,1,66,202,168,2.31
156.96,-87.45,0.0052,0.0389,765.0,684.3,80.7,42.63,155.75,155.75,C_tight1_s42,118,42,0,safety_cap,2000,453,,9.4523,8.497,0,0,0,250.0,238.34,1,78,200,175,8.5
70.19,-83.73,0.009,0.0411,359.2,496.8,-137.6,77.49,188.02,188.02,C_tight1_s42,119,42,1,success,1972,415,1.6963,1.6963,2.644,9,7,0,232.0,223.98,1,53,202,160,2.64
66.34,147.39,0.0142,0.0291,771.2,448.5,322.7,174.69,116.11,174.69,C_tight1_s42,120,42,0,safety_cap,2000,411,1.5712,1.5712,2.349,18,10,0,181.0,180.89,1,55,216,140,2.35
110.56,46.15,0.0035,0.0331,607.1,525.7,81.4,44.45,120.64,120.64,C_tight1_s42,121,42,1,success,1987,397,1.8172,1.8172,2.396,4,0,0,187.0,177.51,1,64,179,154,2.4
-19.0,155.67,0.0188,0.0131,790.9,428.2,362.7,196.37,121.77,196.37,C_tight1_s42,122,42,1,success,1849,497,4.2624,4.2624,2.858,1,0,0,220.0,223.5,1,37,248,212,2.86
152.39,-161.97,0.0329,0.029,753.6,675.8,77.8,41.18,91.15,91.15,C_tight1_s42,123,42,0,safety_cap,2000,464,,6.2441,6.499,0,0,0,171.0,171.24,1,70,203,191,6.5
39.9,97.57,0.0071,0.0319,539.8,451.8,88.0,48.81,110.07,110.07,C_tight1_s42,124,42,0,safety_cap,2000,475,,3.4201,5.284,0,0,0,135.0,130.37,1,37,263,175,5.28
157.4,130.04,0.0151,0.0425,512.0,783.4,-271.4,145.74,111.62,145.74,C_tight1_s42,125,42,0,safety_cap,2000,391,,5.4462,5.55,0,0,0,231.0,219.73,1,89,178,124,5.55
-82.06,154.15,0.0363,0.0387,567.4,479.1,88.3,48.7,252.42,252.42,C_tight1_s42,126,42,0,safety_cap,2000,444,,17.8662,16.244,0,0,0,401.0,394.42,1,103,158,183,16.24
-24.7,87.91,0.0122,0.0147,637.6,783.9,-146.3,77.48,83.75,83.75,C_tight1_s42,127,42,1,success,1848,462,1.0176,1.0176,1.639,4,0,0,104.0,96.93,1,35,285,142,1.64
